currency,snapshot_ts,n_options,rmse_black,mae_black,within_black,rmse_heston,mae_heston,within_heston,rmse_svcj,mae_svcj,within_svcj
BTC,2026-01-07 21:20:23+00:00,131,0.0035288687033867027,0.0022748085595565705,0.22900763358778625,0.000806575282753143,0.0005803563808022533,0.549618320610687,0.0004904553172216553,0.00039723962265037903,0.6717557251908397
BTC,2026-01-08 03:56:28+00:00,131,0.005106343693461239,0.00326530369318781,0.26717557251908397,0.0028254732988437347,0.0013070292351195657,0.4732824427480916,0.0024800355787809258,0.0007925157883461378,0.7022900763358778
BTC,2026-01-08 09:21:48+00:00,123,0.004800905674164275,0.003157944207869096,0.17073170731707318,0.002832152917635627,0.0011547387846885394,0.4715447154471545,0.0026404550889133033,0.0007674744133913851,0.6585365853658537
BTC,2026-01-08 15:35:11+00:00,127,0.0048067485010606145,0.0032882268470587578,0.2125984251968504,0.0020098062677972486,0.0011224073901643838,0.48031496062992124,0.0017333129804913364,0.0006852285933705816,0.7480314960629921
BTC,2026-01-08 21:21:25+00:00,128,0.004912484216860258,0.00329268117326309,0.1875,0.0015459104889920649,0.000938641029432645,0.4921875,0.0011283563823855202,0.0005425275217371165,0.7109375
BTC,2026-01-09 03:56:40+00:00,126,0.005210831403407297,0.0036933040225473742,0.1984126984126984,0.0028125710876776393,0.0012385214679022348,0.49206349206349204,0.0025884230842563036,0.000840517552233042,0.6984126984126984
BTC,2026-01-09 09:21:26+00:00,122,0.00531972944517714,0.0037414307854470264,0.18032786885245902,0.0023972568316359094,0.0012482236733935355,0.4426229508196721,0.002147137118272272,0.0009429631701473723,0.639344262295082
BTC,2026-01-09 15:33:26+00:00,117,0.005739161985472059,0.00391850449591519,0.1794871794871795,0.001271236580142113,0.0009983457239175608,0.452991452991453,0.0007662140578350538,0.0005599443365433105,0.7521367521367521
BTC,2026-01-09 21:20:42+00:00,126,0.0065643533643145666,0.004517132038461196,0.1746031746031746,0.001628062286164245,0.0013151412938650748,0.36507936507936506,0.0013919034569558487,0.0010430063283742583,0.42063492063492064
BTC,2026-01-10 03:50:15+00:00,123,0.006594119257030158,0.004711677127718614,0.17886178861788618,0.00364248898517026,0.0018372472466910016,0.3821138211382114,0.0035003825690695027,0.0015604252922571114,0.4959349593495935
BTC,2026-01-10 09:14:09+00:00,121,0.007439957691322955,0.004892438122197746,0.2231404958677686,0.003029403175360761,0.001703551112242766,0.4214876033057851,0.0028891282502408614,0.0014035825147798006,0.5206611570247934
BTC,2026-01-10 15:27:53+00:00,122,0.007379432468474251,0.0052270140447437064,0.20491803278688525,0.002941347836834342,0.0017448009266635136,0.3442622950819672,0.002738023921615825,0.001347030591230934,0.4672131147540984
BTC,2026-01-10 21:18:32+00:00,124,0.006500168595857216,0.004591106379390748,0.21774193548387097,0.002813492765897276,0.0014786716829406216,0.45161290322580644,0.002631123023057208,0.001163467114767914,0.5806451612903226
BTC,2026-01-11 04:05:17+00:00,123,0.005363811873666784,0.00377232394176366,0.21138211382113822,0.0021685856187826863,0.0011144116092021105,0.4878048780487805,0.00198132998842179,0.0008531939851594909,0.6666666666666666
BTC,2026-01-11 09:14:34+00:00,110,0.0055941737916761995,0.0038117626441955266,0.13636363636363635,0.0009806635069376163,0.0006941816626962551,0.5818181818181818,0.0005763921266170346,0.00037795113913983996,0.7818181818181819
BTC,2026-01-11 15:28:11+00:00,123,0.00471671512143653,0.0033579385272140853,0.2032520325203252,0.0015962403900053814,0.0008865115689860333,0.5447154471544715,0.0013586427977503456,0.0005707397534470373,0.7723577235772358
BTC,2026-01-11 21:18:57+00:00,123,0.0056271107180038025,0.00381165278355475,0.21951219512195122,0.002347554156167929,0.001121099852989655,0.4634146341463415,0.0021949566142385364,0.0007615779275521778,0.7642276422764228
BTC,2026-01-12 04:05:34+00:00,125,0.00672128094992241,0.004176566459987936,0.232,0.005227361521928228,0.0020289570546150196,0.528,0.005049034965515985,0.0016909254348127134,0.76
BTC,2026-01-12 09:25:30+00:00,124,0.005393744895645709,0.0038097937757274347,0.18548387096774194,0.0018193481592702165,0.001006108806499949,0.4032258064516129,0.0015799971205340958,0.0006604246130574253,0.7580645161290323
BTC,2026-01-12 15:35:07+00:00,118,0.0052501314713555396,0.0035683298241302496,0.1864406779661017,0.002000991832061486,0.0007738132711796562,0.5508474576271186,0.0018620433573853165,0.0006184888179512386,0.7033898305084746
BTC,2026-01-12 21:21:32+00:00,122,0.0058021519198679615,0.003856631492776874,0.1721311475409836,0.0008089528116655386,0.0005985589986197533,0.5819672131147541,0.00045444292571810834,0.00031742731731330357,0.7704918032786885
BTC,2026-01-13 03:56:33+00:00,122,0.005062775721991969,0.003548441294311876,0.22131147540983606,0.0016823607358975234,0.0008217565856997926,0.6065573770491803,0.0015134775167676908,0.0005542344151387592,0.8278688524590164
BTC,2026-01-13 09:21:45+00:00,22,0.0077335977569197,0.005628615899892452,0.18181818181818182,0.0030645661357808513,0.001959328941143777,0.6818181818181818,0.003142976634467769,0.0014711874428704021,0.8636363636363636
BTC,2026-01-13 15:35:37+00:00,124,0.005278719136192888,0.0036078126739261984,0.1935483870967742,0.0008801858284986371,0.0006236157385708216,0.5161290322580645,0.00042562273933890245,0.00029013823542859633,0.7741935483870968
BTC,2026-01-13 21:21:35+00:00,126,0.004931642745884617,0.0034237660551714893,0.2222222222222222,0.0007065246251011708,0.0005528431228646858,0.5317460317460317,0.0004009861780201161,0.00029117579391270073,0.7936507936507936
BTC,2026-01-14 04:03:25+00:00,129,0.005614276748930509,0.0037090363914175652,0.20930232558139536,0.0008818865393121783,0.0006733551841830139,0.5813953488372093,0.00055519075321861,0.00040847680914874346,0.7751937984496124
BTC,2026-01-14 09:22:33+00:00,125,0.00526152415292518,0.0037930537074714376,0.216,0.0007906662138919141,0.0006163322256038778,0.552,0.000372945148783869,0.0002872147448707332,0.88
BTC,2026-01-14 15:34:05+00:00,129,0.005150325921679089,0.0033036355251591493,0.2248062015503876,0.0007633993438538913,0.0005799112884020317,0.5658914728682171,0.0004614736645999702,0.000374310896935866,0.7441860465116279
BTC,2026-01-14 21:22:07+00:00,130,0.005220581081410888,0.0033448657796414354,0.23846153846153847,0.000934268259189214,0.0006746984107401304,0.5461538461538461,0.0006438310694039062,0.0004363469455692336,0.7307692307692307
BTC,2026-01-15 03:58:50+00:00,131,0.005170476605626254,0.0033543370595428518,0.2900763358778626,0.000825728887933847,0.0006623894167384763,0.549618320610687,0.0006992752029475546,0.0005394512055848558,0.5954198473282443
BTC,2026-01-15 09:21:30+00:00,122,0.006029509317992232,0.004289892482093983,0.16393442622950818,0.0007330926674791555,0.000556703593201831,0.47540983606557374,0.000506332554382388,0.00034634326277401814,0.6721311475409836
BTC,2026-01-15 15:34:52+00:00,131,0.004636317857352311,0.003467812696271551,0.13740458015267176,0.0007072130776048566,0.0005838014019971677,0.48854961832061067,0.0004326001534742767,0.0003453669361563172,0.6641221374045801
BTC,2026-01-15 21:21:56+00:00,134,0.006951900822789747,0.004834041462160587,0.1417910447761194,0.0008478522349208435,0.0006333341321692565,0.5522388059701493,0.0006156220654940068,0.0004690951696338644,0.6268656716417911
BTC,2026-01-16 03:56:55+00:00,132,0.006087718409265609,0.00406523170574675,0.14393939393939395,0.0007956213925848809,0.0006091618954978592,0.553030303030303,0.0005332299111852751,0.0004003080301863329,0.7121212121212122
BTC,2026-01-16 09:20:00+00:00,129,0.005641814386501394,0.003904616267676976,0.20930232558139536,0.0010169722534792204,0.00082022445494133,0.4806201550387597,0.0007546819743851111,0.0005421065090786324,0.6511627906976745
BTC,2026-01-16 15:33:25+00:00,130,0.0068419611107380105,0.0045917631860065405,0.16923076923076924,0.001247174279266881,0.000993206021036135,0.3769230769230769,0.0010598994523541296,0.000788409877472899,0.5
BTC,2026-01-16 21:21:18+00:00,129,0.007831475728379542,0.005451984170590845,0.1937984496124031,0.001712144746249364,0.0012940037367813867,0.3953488372093023,0.0015861175831605309,0.0011245010412135657,0.4418604651162791
BTC,2026-01-17 03:48:52+00:00,128,0.007606438957627364,0.004826140274688095,0.25,0.001394556846833098,0.0010088185429149353,0.4765625,0.0012787211157270538,0.0009080865054821516,0.53125
BTC,2026-01-17 09:14:01+00:00,124,0.007636732520236539,0.004958676112823377,0.20967741935483872,0.0010639747170118534,0.0008423161129209417,0.49193548387096775,0.0009819646326816455,0.0007395997291202792,0.532258064516129
BTC,2026-01-17 15:27:56+00:00,125,0.009240635146047602,0.006364184375267192,0.176,0.0014265590058460858,0.001120698056041763,0.408,0.0014261607076311703,0.0010576886024038364,0.488
BTC,2026-01-17 21:18:17+00:00,128,0.007204918423559521,0.004681999668869221,0.171875,0.0007216628367080601,0.0005462845345484036,0.59375,0.0005687209998167629,0.00040020059769599087,0.6875
BTC,2026-01-18 04:00:51+00:00,129,0.0066394831837453755,0.004436392438542883,0.17054263565891473,0.0006418380745851837,0.0005272891216266693,0.5891472868217055,0.0004293728117549973,0.00032101672805696224,0.7674418604651163
BTC,2026-01-18 09:14:30+00:00,124,0.00729629125693842,0.0047386019812025405,0.20967741935483872,0.0006459841510167995,0.00045671148360842316,0.6693548387096774,0.00045401167470211274,0.000342815216240856,0.75
BTC,2026-01-18 15:27:35+00:00,127,0.005876197430108054,0.0037663562289694287,0.25984251968503935,0.0005827529733121365,0.00041422790418079396,0.7086614173228346,0.000508756498962391,0.00034243435312141706,0.7952755905511811
BTC,2026-01-18 21:18:47+00:00,127,0.005721493223825609,0.0038902233568661394,0.2047244094488189,0.0006964415270733919,0.0005358860430219906,0.5984251968503937,0.0005501973331224376,0.00039318450692869263,0.7322834645669292
BTC,2026-01-19 04:06:41+00:00,129,0.004791121527686593,0.0031237259741387535,0.18604651162790697,0.0008221961782166128,0.0006368883393299606,0.5038759689922481,0.0007953127802376717,0.0006008655231326485,0.5813953488372093
BTC,2026-01-19 09:27:43+00:00,126,0.006502748788039278,0.004056808951046493,0.1984126984126984,0.0005577841898997675,0.0004327777266474924,0.6428571428571429,0.000511218060854522,0.0003948570897086277,0.7301587301587301
BTC,2026-01-19 15:35:42+00:00,127,0.005263379798133304,0.003647481869930247,0.16535433070866143,0.0005860686859601364,0.00045949555983693997,0.6456692913385826,0.0006016043972975222,0.00045644290430999526,0.6299212598425197
BTC,2026-01-19 21:20:24+00:00,125,0.0060781730789184855,0.004042993650148877,0.248,0.0005380084235885791,0.0004308324944571919,0.672,0.000507704528076475,0.0003750351951230648,0.752
BTC,2026-01-20 04:00:44+00:00,126,0.005548360926713979,0.0036745242118773323,0.1984126984126984,0.0005668405842343735,0.00044115475603579893,0.6587301587301587,0.0005621795691494849,0.0004281213517042454,0.5952380952380952
BTC,2026-01-20 09:27:08+00:00,122,0.004956189036130058,0.0037356675781886543,0.1721311475409836,0.0008301281480068983,0.0006590821393767028,0.5327868852459017,0.0006603309240899561,0.0005074246730397786,0.6721311475409836
BTC,2026-01-20 15:39:50+00:00,126,0.005694546411882394,0.003485704992110746,0.23015873015873015,0.0008800809605227912,0.0006753639952225504,0.5158730158730159,0.0008811799296156555,0.000651028735006079,0.5714285714285714
BTC,2026-01-20 21:21:18+00:00,125,0.006228896651072489,0.004105462032485424,0.184,0.000806329715895789,0.0006227888701058848,0.528,0.0007850204606073813,0.0005883637990920145,0.6
BTC,2026-01-21 04:00:04+00:00,127,0.006299294643990404,0.0038967856818023765,0.2440944881889764,0.0009629080592029112,0.0007335848073282594,0.5039370078740157,0.0010169687021275723,0.0007709203152513887,0.5511811023622047
BTC,2026-01-21 09:25:59+00:00,123,0.0060882675475047564,0.003960605044230083,0.18699186991869918,0.0009062597785226322,0.0006967424797116123,0.5365853658536586,0.000868164839512414,0.0006209916010532677,0.5934959349593496
BTC,2026-01-21 15:41:19+00:00,125,0.005132715268782612,0.0034058193565591984,0.24,0.0008934950934176846,0.0007127279714953398,0.512,0.0007529983181019344,0.0005811963380683347,0.544
BTC,2026-01-21 21:28:27+00:00,126,0.005274441594417376,0.0035901605147371633,0.21428571428571427,0.0008405804459957155,0.0006588993064561174,0.48412698412698413,0.0006397269958234984,0.0005030316473523515,0.5634920634920635
BTC,2026-01-22 04:04:05+00:00,125,0.005349696821272015,0.003737411111495855,0.232,0.0007463648988923851,0.0005998383561956443,0.584,0.0005682144408460354,0.0004192516085586986,0.664
BTC,2026-01-22 09:26:42+00:00,116,0.006920374446547543,0.004467671181328883,0.22413793103448276,0.0007779254596772229,0.0006467459662946545,0.6206896551724138,0.0006282421075141156,0.0004886887375202717,0.7413793103448276
BTC,2026-01-22 15:39:44+00:00,121,0.006268724767823979,0.004456792827854796,0.19834710743801653,0.0007681731022545033,0.0006265498826875843,0.5206611570247934,0.0005971425770245248,0.0004841947747765202,0.6446280991735537
BTC,2026-01-22 21:23:34+00:00,125,0.008142602536085035,0.005451025104308625,0.096,0.0007635603091995584,0.0006220547207604941,0.52,0.0005782735146201045,0.00041694839466551413,0.616
BTC,2026-01-23 03:59:07+00:00,124,0.008430259467253386,0.005618509715798788,0.1774193548387097,0.000899777284954098,0.0007112719325624364,0.5,0.0006142938524603837,0.0004737754393741167,0.6854838709677419
BTC,2026-01-23 09:23:19+00:00,120,0.006598586212043789,0.004681749213556081,0.15833333333333333,0.0009985775840016464,0.0008068862602263855,0.425,0.0006438481789959738,0.00048415238643717497,0.65
BTC,2026-01-23 15:35:25+00:00,123,0.0068742980891374,0.0048697412389850266,0.1951219512195122,0.000967463679397087,0.0007034948574852303,0.5447154471544715,0.000772677880716362,0.0005037418623266443,0.6910569105691057
BTC,2026-01-23 21:21:30+00:00,124,0.009363487875522875,0.005923430359316926,0.22580645161290322,0.00128573187990837,0.001058161520205447,0.3548387096774194,0.0010707158327982924,0.0007780196281101545,0.5161290322580645
BTC,2026-01-24 03:53:41+00:00,123,0.006895183992745941,0.004922722621659403,0.17073170731707318,0.0011158926141472117,0.0008934157334942736,0.36585365853658536,0.0008503100497215599,0.0006342229758369342,0.5365853658536586
BTC,2026-01-24 09:14:23+00:00,119,0.00858515475426567,0.005672008939511669,0.19327731092436976,0.001050085456662565,0.0008032434168850977,0.5210084033613446,0.0009145473971303396,0.0006577516032961475,0.5798319327731093
BTC,2026-01-24 15:28:27+00:00,119,0.006972228857211928,0.00455795942346985,0.24369747899159663,0.0009969340270263214,0.0007355271619259408,0.48739495798319327,0.0006694459974901888,0.00047065386068333766,0.6722689075630253
BTC,2026-01-24 21:18:21+00:00,119,0.007604954667927093,0.005004580199805028,0.20168067226890757,0.0008531390685479277,0.00065570214083222,0.4957983193277311,0.00066097186682742,0.00047319667175548387,0.5966386554621849
BTC,2026-01-25 04:09:12+00:00,121,0.008450267943224381,0.005234123125145772,0.2396694214876033,0.0009146703847463019,0.000687538525091022,0.6115702479338843,0.0008562560454989415,0.0005719258599682524,0.6776859504132231
BTC,2026-01-25 09:15:16+00:00,119,0.008227740825156564,0.004803021713491063,0.3277310924369748,0.0011121209278933124,0.0008932434238575384,0.5546218487394958,0.0013632235277226533,0.0009800198134118849,0.5126050420168067
BTC,2026-01-25 15:29:00+00:00,121,0.006994372393533475,0.0044530772809877875,0.2892561983471074,0.0010477248857384005,0.0008229244307844951,0.5702479338842975,0.0010805109484791037,0.0007980653967467931,0.5702479338842975
BTC,2026-01-25 21:19:33+00:00,124,0.007003078730894447,0.004238423454194721,0.25,0.0010057326574293636,0.0008000726911901949,0.5,0.001115204840116594,0.0008694707406810006,0.5080645161290323
BTC,2026-01-26 04:11:38+00:00,130,0.005274368193072192,0.003412777458229427,0.2923076923076923,0.0011304384551262061,0.0008708222890302504,0.5,0.0012256306229649224,0.0008900263036522611,0.5153846153846153
BTC,2026-01-26 09:27:55+00:00,123,0.006548223237396602,0.003941922782549319,0.3008130081300813,0.0009108696241479804,0.0007256381651929353,0.5447154471544715,0.0008169608469008417,0.0006201418257765548,0.6341463414634146
BTC,2026-01-26 15:37:46+00:00,122,0.006844446729545769,0.0042110503252127335,0.2459016393442623,0.0008525109446089773,0.0007092185682142584,0.48360655737704916,0.0008192603847709764,0.000634621518583289,0.5901639344262295
BTC,2026-01-26 21:24:49+00:00,122,0.006952806542623949,0.004599314444830989,0.19672131147540983,0.0008893671595620362,0.000694295726798152,0.5245901639344263,0.000681446626513909,0.000507386755014011,0.6557377049180327
BTC,2026-01-27 04:02:34+00:00,123,0.006811921254367132,0.004511806585622057,0.2032520325203252,0.0008094649372425984,0.0006331605802325625,0.5203252032520326,0.0006556669317145861,0.00048775130935848645,0.6747967479674797
BTC,2026-01-27 09:26:15+00:00,119,0.006484633188760613,0.004073568255044039,0.2605042016806723,0.0006636167835333328,0.0005242859919480907,0.6218487394957983,0.0005123709584575268,0.0003961852261863451,0.7563025210084033
BTC,2026-01-27 15:38:03+00:00,121,0.0057062172496326,0.0035902752639425436,0.32231404958677684,0.0006965843945733758,0.0005470717738064617,0.6198347107438017,0.0006664127908418727,0.0004948183905318261,0.628099173553719
BTC,2026-01-27 21:18:42+00:00,125,0.005421471504105242,0.003661013312512408,0.248,0.000832979006024843,0.0006736294262436635,0.464,0.0007297291738963465,0.0005501680168092507,0.632
BTC,2026-01-28 04:00:47+00:00,125,0.006196444281505704,0.004075985298219446,0.28,0.0008196283306031015,0.0006789852316288757,0.536,0.000641904148117324,0.0005151716652289139,0.576
BTC,2026-01-28 09:27:52+00:00,122,0.006479803063273225,0.004459891876396564,0.23770491803278687,0.0006876602270599506,0.0005456674187636969,0.639344262295082,0.0005529177353945317,0.00043076662420710085,0.7131147540983607
BTC,2026-01-28 15:41:50+00:00,126,0.005912830602058812,0.0038249432990029746,0.24603174603174602,0.0007538682489558039,0.0006371483857617639,0.5714285714285714,0.0005555277615892181,0.00042137648494092325,0.6587301587301587
BTC,2026-01-28 21:29:43+00:00,125,0.005259171384535446,0.003613093389764942,0.216,0.0007093558780926863,0.0005957746572916894,0.576,0.0004910556898380443,0.00039627710512273604,0.704
BTC,2026-01-29 04:22:27+00:00,125,0.005527539817215677,0.003838157763572222,0.224,0.0008310123706854908,0.0006371574118518703,0.6,0.0006101567401679488,0.0004472457520881952,0.72
BTC,2026-01-29 09:34:52+00:00,113,0.007050731737658629,0.005020326350122714,0.168141592920354,0.000828369570274049,0.0006924168694072937,0.5221238938053098,0.0006658742731801338,0.0005076582874846194,0.6991150442477876
BTC,2026-01-29 15:45:42+00:00,120,0.00543426429409714,0.0039108664362557674,0.19166666666666668,0.0010220822249840749,0.0008083074066722794,0.5583333333333333,0.000980766098569294,0.0007287543388123143,0.5916666666666667
BTC,2026-01-29 21:27:44+00:00,129,0.005628363994729358,0.004010145881239742,0.13178294573643412,0.0012780697055936425,0.001040539654867811,0.3798449612403101,0.0010895305695812017,0.0008200575286454134,0.46511627906976744
BTC,2026-01-30 04:25:15+00:00,138,0.005151816089389935,0.0032161275041646914,0.2898550724637681,0.0014911410232504795,0.0012018252578149954,0.36231884057971014,0.001516896012572576,0.0011722909087310339,0.42028985507246375
BTC,2026-01-30 09:31:22+00:00,132,0.0051939418761268894,0.003376323423054544,0.32575757575757575,0.0014457955045720217,0.0011759297293210992,0.4015151515151515,0.0016402233326300675,0.001244433245648688,0.4090909090909091
BTC,2026-01-30 15:45:06+00:00,136,0.006744908495692036,0.004289194331860537,0.19852941176470587,0.0010982394535774876,0.0008696308445027436,0.4632352941176471,0.001061590793997255,0.0007903326018016894,0.5220588235294118
BTC,2026-01-30 21:28:31+00:00,137,0.005870050010328201,0.004074821970853844,0.18248175182481752,0.000993727001199607,0.0008008404686691196,0.5766423357664233,0.0008880528686419187,0.0007260481848505461,0.5328467153284672
BTC,2026-01-31 04:20:50+00:00,138,0.007367851644289129,0.004627817011262768,0.2463768115942029,0.0010438009409296865,0.0008381826910474003,0.4855072463768116,0.0008198169081785147,0.0006479464904215628,0.5652173913043478
BTC,2026-01-31 09:21:02+00:00,135,0.005150917433649635,0.0035624715741756625,0.22962962962962963,0.0013692088657896494,0.0010844118790951699,0.4666666666666667,0.0011916456908412452,0.0009264204768382284,0.5111111111111111
BTC,2026-01-31 15:33:00+00:00,135,0.005307116151989059,0.003376644036865091,0.2074074074074074,0.0020900247224203868,0.0016309944685293915,0.3037037037037037,0.0024226607047415456,0.001749415226541228,0.32592592592592595
BTC,2026-01-31 21:21:33+00:00,151,0.004106500613110678,0.0029285999108209612,0.271523178807947,0.0022639841374595474,0.0017758462993965889,0.37748344370860926,0.0022689898255349515,0.001666811883165837,0.4105960264900662
BTC,2026-02-01 04:54:02+00:00,152,0.0035857553766266348,0.002457588222638379,0.28289473684210525,0.001794490445440173,0.0014381373792488016,0.3618421052631579,0.001782424132648751,0.0012517511940360652,0.35526315789473684
BTC,2026-02-01 09:23:23+00:00,145,0.0037449951943600013,0.002562344035845656,0.2620689655172414,0.002040640091807068,0.0015954432158700948,0.32413793103448274,0.001945583510705331,0.0013355438580240325,0.3793103448275862
BTC,2026-02-01 15:33:49+00:00,150,0.0041879988624317546,0.0031172037122323697,0.22666666666666666,0.003906157433476191,0.0027647992769813104,0.24,0.002422914307302214,0.0016757642656090972,0.34
BTC,2026-02-01 21:23:30+00:00,152,0.004169781573973886,0.003059984660656737,0.29605263157894735,0.004033608763552309,0.0026843017620803156,0.3223684210526316,0.0028104167652419783,0.0018067711031835982,0.3815789473684211
BTC,2026-02-02 04:50:19+00:00,155,0.003594286369604475,0.0025625557144965654,0.3096774193548387,0.0031356936422049816,0.0020951914777364586,0.3225806451612903,0.0018537150988165792,0.0013216123727899738,0.38064516129032255
BTC,2026-02-02 09:39:00+00:00,150,0.0032894414791579084,0.002510676930605844,0.31333333333333335,0.0027872237832158434,0.002013376396406427,0.3466666666666667,0.0018674083627845124,0.001200997600519774,0.4533333333333333
BTC,2026-02-02 15:45:14+00:00,151,0.0032893951878893647,0.0023495331032363305,0.2582781456953642,0.002831865481322244,0.002056923417817633,0.32450331125827814,0.0022328748969365902,0.0013698359893067088,0.4304635761589404
BTC,2026-02-03 04:29:35+00:00,150,0.003969351076080181,0.002523418883243899,0.28,0.002414613962452011,0.0016388632098703626,0.34,0.0016348908657820617,0.0010144657513320157,0.54
BTC,2026-02-03 09:33:33+00:00,143,0.0034424041663327627,0.0022515465453109133,0.3356643356643357,0.0018060747062275146,0.0013267424519900091,0.4125874125874126,0.0017385522823507014,0.00102476463187581,0.6643356643356644
BTC,2026-02-03 15:58:26+00:00,147,0.0030665454716129743,0.002117982460642977,0.2857142857142857,0.0016837552534100036,0.0012850859980410724,0.3469387755102041,0.0013475810224368536,0.0008234598188560674,0.5374149659863946
BTC,2026-02-03 21:35:03+00:00,156,0.0037371335805456173,0.0026548182308761756,0.3525641025641026,0.0029506518745541,0.0018978739265402623,0.358974358974359,0.002546987931770727,0.0011773267602477383,0.5961538461538461
BTC,2026-02-04 04:24:03+00:00,157,0.004425361860923374,0.0020985998585804555,0.3375796178343949,0.003949827018881813,0.0015040001415973535,0.4140127388535032,0.0035207214732587465,0.0008050603850490815,0.6751592356687898
BTC,2026-02-04 09:36:20+00:00,149,0.0033287219689742535,0.002272399122493896,0.42953020134228187,0.0023544759590927483,0.00147843212326275,0.5100671140939598,0.0018023056482485268,0.0009447502792300069,0.6577181208053692
BTC,2026-02-04 15:54:01+00:00,148,0.0037323486760323264,0.002822431626798881,0.2635135135135135,0.0019306995941023226,0.0014135598296645812,0.40540540540540543,0.0010112806141017914,0.0007555419556061441,0.6013513513513513
BTC,2026-02-04 21:33:08+00:00,158,0.004934615355008678,0.0028012127454303264,0.3291139240506329,0.004237516897499217,0.0017782011988564138,0.4050632911392405,0.0038007301692546103,0.0010812400277129296,0.6012658227848101
BTC,2026-02-05 04:29:52+00:00,157,0.004593943492970585,0.003460044554829512,0.28662420382165604,0.002491421510212882,0.001683926102538038,0.4267515923566879,0.0018522293179696755,0.0010885665132993711,0.5923566878980892
BTC,2026-02-05 09:36:47+00:00,144,0.00484173973897584,0.003712259836201218,0.2777777777777778,0.0036745909116252706,0.0019863400008294824,0.4791666666666667,0.003447450652759289,0.0014669814578804515,0.6805555555555556
BTC,2026-02-05 15:51:32+00:00,141,0.008736294209565844,0.006902689582792126,0.15602836879432624,0.0022410108842802388,0.0017312192455340482,0.41134751773049644,0.002028546529444704,0.001440148080889303,0.49645390070921985
BTC,2026-02-05 21:29:37+00:00,122,0.01649146805954192,0.011852768148225584,0.14754098360655737,0.005814806769713669,0.0033901303927346485,0.26229508196721313,,,0.0
BTC,2026-02-06 04:30:12+00:00,163,0.007173141657450284,0.00521601594591698,0.2883435582822086,0.004890762873170647,0.0026845451531616886,0.44785276073619634,0.004951258990416653,0.0025707277764076128,0.4662576687116564
BTC,2026-02-06 09:35:16+00:00,137,0.007892227521917624,0.006106768051813519,0.20437956204379562,0.0028141776093750996,0.0020408702929915054,0.39416058394160586,0.002314812018163658,0.0014202824843172058,0.49635036496350365
BTC,2026-02-06 15:51:21+00:00,140,0.007165687278625512,0.005486294043450382,0.15714285714285714,0.005137566807784384,0.0023377830476840372,0.35,0.004980122596532572,0.0017894854644562553,0.4714285714285714
BTC,2026-02-06 21:30:57+00:00,168,0.005286128753003372,0.003714976905651074,0.27976190476190477,0.004217404689785973,0.0025328780255589435,0.39285714285714285,0.0038162225895411314,0.0016846755422185117,0.6428571428571429
BTC,2026-02-07 04:23:30+00:00,141,0.004520656685533275,0.0033611307423022717,0.2765957446808511,0.0020992135988635633,0.0015814176580921393,0.3404255319148936,0.0017673602458664391,0.0011402033991771059,0.5177304964539007
BTC,2026-02-07 09:24:19+00:00,154,0.0053872768833750076,0.004122532571843456,0.34415584415584416,0.004048499746306793,0.002714537090408985,0.42207792207792205,0.003968037749271559,0.0022965829417817443,0.5454545454545454
BTC,2026-02-07 15:34:21+00:00,133,0.005752051544999138,0.00434705578431051,0.2781954887218045,0.0022715439328182107,0.0017114240720528871,0.40601503759398494,0.0016753127586380222,0.0011636788338218373,0.45112781954887216
BTC,2026-02-07 21:26:12+00:00,156,0.0052400247586314955,0.004097838532488088,0.26282051282051283,0.003378263398078918,0.0022257814106871185,0.391025641025641,0.0029475859066973122,0.0017467198369845542,0.46794871794871795
BTC,2026-02-08 04:55:03+00:00,160,0.005955668582906761,0.0040483188320504515,0.2375,0.0041102968939585255,0.0019141481068887655,0.3375,0.003850119375812121,0.0014956171348973677,0.49375
BTC,2026-02-08 09:23:30+00:00,152,0.005017705622794433,0.003965320778665404,0.3026315789473684,0.003534795071576784,0.0023275686065742643,0.46710526315789475,0.0032779761644555743,0.0017869107455385034,0.5723684210526315
BTC,2026-02-08 15:34:49+00:00,153,0.004841255461868269,0.003988864807905104,0.24183006535947713,0.003063616905233693,0.0019417421503513071,0.46405228758169936,0.0024797810709350564,0.0012241950740938558,0.6928104575163399
BTC,2026-02-08 21:27:30+00:00,158,0.004866166060428101,0.0037813955125494013,0.25316455696202533,0.001930997816761586,0.0013477800279157067,0.44936708860759494,0.0017029054478835642,0.000964319626852901,0.6139240506329114
BTC,2026-02-09 04:52:50+00:00,157,0.0044797730941530355,0.003551035344065225,0.28662420382165604,0.003469756689177299,0.0020972242970750984,0.4585987261146497,0.0031474800459195054,0.0015831285844243178,0.6242038216560509
BTC,2026-02-09 09:55:17+00:00,150,0.005816567439102466,0.00436573188893062,0.29333333333333333,0.0032137455928589556,0.0018491650554401415,0.4866666666666667,0.0031329323715710124,0.001446357849166756,0.6066666666666667
BTC,2026-02-09 16:03:47+00:00,143,0.004808853663467124,0.00362374601488652,0.27972027972027974,0.0030307006950324703,0.0019173204177748739,0.43356643356643354,0.0026726614078711112,0.0013448449180336816,0.6223776223776224
BTC,2026-02-09 21:38:30+00:00,149,0.004924188773351879,0.003450100299753607,0.2684563758389262,0.0031302925319102513,0.001733523752184513,0.4697986577181208,0.00247154261750705,0.0010300070061613714,0.6241610738255033
