timestamp,currency,snapshot_file,snapshot_timestamp_ms
2026-01-18T15:27:35.198854+00:00,ETH,deribit_options_snapshot_20260118T152735Z.csv,1768750055198
2026-01-18T21:18:47.695211+00:00,BTC,deribit_options_snapshot_20260118T211847Z.csv,1768771127695
2026-01-18T21:18:47.695211+00:00,ETH,deribit_options_snapshot_20260118T211847Z.csv,1768771127695
2026-01-19T04:06:41.091699+00:00,BTC,deribit_options_snapshot_20260119T040641Z.csv,1768795601091
2026-01-19T04:06:41.091699+00:00,ETH,deribit_options_snapshot_20260119T040641Z.csv,1768795601091
2026-01-19T09:27:43.780460+00:00,BTC,deribit_options_snapshot_20260119T092743Z.csv,1768814863780
2026-01-19T09:27:43.780460+00:00,ETH,deribit_options_snapshot_20260119T092743Z.csv,1768814863780
2026-01-19T15:35:42.245845+00:00,BTC,deribit_options_snapshot_20260119T153542Z.csv,1768836942245
2026-01-19T15:35:42.245845+00:00,ETH,deribit_options_snapshot_20260119T153542Z.csv,1768836942245
2026-01-19T21:20:24.441332+00:00,BTC,deribit_options_snapshot_20260119T212024Z.csv,1768857624441
2026-01-19T21:20:24.441332+00:00,ETH,deribit_options_snapshot_20260119T212024Z.csv,1768857624441
2026-01-20T04:00:44.432539+00:00,BTC,deribit_options_snapshot_20260120T040044Z.csv,1768881644432
2026-01-20T04:00:44.432539+00:00,ETH,deribit_options_snapshot_20260120T040044Z.csv,1768881644432
2026-01-20T09:27:08.071759+00:00,BTC,deribit_options_snapshot_20260120T092708Z.csv,1768901228071
2026-01-20T09:27:08.071759+00:00,ETH,deribit_options_snapshot_20260120T092708Z.csv,1768901228071
2026-01-20T15:39:50.994714+00:00,BTC,deribit_options_snapshot_20260120T153950Z.csv,1768923590994
2026-01-20T15:39:50.994714+00:00,ETH,deribit_options_snapshot_20260120T153950Z.csv,1768923590994
2026-01-20T21:21:18.928040+00:00,BTC,deribit_options_snapshot_20260120T212118Z.csv,1768944078928
2026-01-20T21:21:18.928040+00:00,ETH,deribit_options_snapshot_20260120T212118Z.csv,1768944078928
2026-01-21T04:00:04.233411+00:00,BTC,deribit_options_snapshot_20260121T040004Z.csv,1768968004233
2026-01-21T04:00:04.233411+00:00,ETH,deribit_options_snapshot_20260121T040004Z.csv,1768968004233
2026-01-21T09:25:59.225783+00:00,BTC,deribit_options_snapshot_20260121T092559Z.csv,1768987559225
2026-01-21T09:25:59.225783+00:00,ETH,deribit_options_snapshot_20260121T092559Z.csv,1768987559225
2026-01-21T15:41:19.552994+00:00,BTC,deribit_options_snapshot_20260121T154119Z.csv,1769010079552
2026-01-21T15:41:19.552994+00:00,ETH,deribit_options_snapshot_20260121T154119Z.csv,1769010079552
2026-01-21T21:28:27.113444+00:00,BTC,deribit_options_snapshot_20260121T212827Z.csv,1769030907113
2026-01-21T21:28:27.113444+00:00,ETH,deribit_options_snapshot_20260121T212827Z.csv,1769030907113
2026-01-22T04:04:05.787910+00:00,BTC,deribit_options_snapshot_20260122T040405Z.csv,1769054645787
2026-01-22T04:04:05.787910+00:00,ETH,deribit_options_snapshot_20260122T040405Z.csv,1769054645787
2026-01-22T09:26:42.438495+00:00,BTC,deribit_options_snapshot_20260122T092642Z.csv,1769074002438
2026-01-22T09:26:42.438495+00:00,ETH,deribit_options_snapshot_20260122T092642Z.csv,1769074002438
2026-01-22T15:39:44.621350+00:00,BTC,deribit_options_snapshot_20260122T153944Z.csv,1769096384621
2026-01-22T15:39:44.621350+00:00,ETH,deribit_options_snapshot_20260122T153944Z.csv,1769096384621
2026-01-22T21:23:34.346526+00:00,BTC,deribit_options_snapshot_20260122T212334Z.csv,1769117014346
2026-01-22T21:23:34.346526+00:00,ETH,deribit_options_snapshot_20260122T212334Z.csv,1769117014346
2026-01-23T03:59:07.231819+00:00,BTC,deribit_options_snapshot_20260123T035907Z.csv,1769140747231
2026-01-23T03:59:07.231819+00:00,ETH,deribit_options_snapshot_20260123T035907Z.csv,1769140747231
